business_id,name,city,state,neighborhood,address,stars,review_count,is_open,categories,price_range,attributes_wifi,attributes_noise_level,attributes_ambience
qnprJxrjwuEivitA8V2aEQ,Fiorella,Philadelphia,PA,,817 Christian St,4.5,120,1,"Pasta Shops, Specialty Food, Food, Italian, Restaurants",,u'free',u'average',"{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}"
90uXOQ0oaEaxiO-wJQkaRA,Katerina's Pizza,Philadelphia,PA,,10101 Verree Rd,3.0,27,1,"Pizza, Restaurants, Chicken Wings",2,u'no',u'average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"
A4zsfXGNGeOu37dDMcKTUg,Honey Bee Gourmet Deli,Philadelphia,PA,,1034 Spruce St,4.5,57,1,"Delis, Restaurants, Convenience Stores, Grocery, Food",1,u'no',u'quiet',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"
yP1IBeS0hPYqSTB5bzxxZA,Tio Pepe Restaurant & Bar,Philadelphia,PA,,6618 Castor Ave,4.5,88,1,"Nightlife, Bars, Restaurants, Portuguese, Iberian, Seafood",2,u'no',u'quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
BnffoBFNuGmNAksel7AX8g,Cavanaugh's Restaurant,Philadelphia,PA,,119 S 39th St,3.0,119,1,"Burgers, Caterers, Restaurants, Nightlife, American (Traditional), Bars, Event Planning & Services",2,u'no',u'loud',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
n3sRn8jx0zT5ew4tjjrRBw,Spring Garden Restaurant,Philadelphia,PA,,400 Spring Garden St,4.0,87,1,"Breakfast & Brunch, Restaurants",1,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
TC0SkzAqSdbmX0bYyvoJ8g,McDonald's,Philadelphia,PA,,7613 Castor Ave,1.5,22,1,"Fast Food, Restaurants, Food, Coffee & Tea, Burgers",1,u'free','average',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
dgm6jrUZj-vAWa1OU5rbNQ,Yiro Yiro,Philadelphia,PA,,6024 Ridge Ave,4.5,163,1,"Greek, Food, Mediterranean, Falafel, Restaurants, Salad, Caterers, Event Planning & Services",2,,u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"
yj0SWZvJ0tGwAywoVxPT5A,Dig,Philadelphia,PA,,1616 Chestnut St,4.5,96,1,"Restaurants, American (New)",2,,u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
T9C1od-JorSPXwXgzSqM9Q,David's Mai Lai Wah,Philadelphia,PA,,1001 Race St,3.0,522,1,"Seafood, Chicken Shop, Restaurants, Chinese",2,u'no',u'loud',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
RLoGgt2GGC8wHpZ7K2ZbRA,OCF Coffee House,Philadelphia,PA,,1745 South St,3.5,148,1,"Food, Coffee & Tea, Bagels, Internet Cafes",2,u'free',u'average',
fFbRLJVbT8DnEbm9sjDuCQ,Tradesman's,Philadelphia,PA,,1322 Chestnut St,3.0,203,1,"Barbeque, Nightlife, Beer Bar, Bars, Restaurants, Whiskey Bars",2,,u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
iCVrRHR_Yxr6mHCpObnE1g,AmeriThai,Philadelphia,PA,,1244 Snyder Ave,4.0,120,1,"Thai, Restaurants",2,'no','quiet',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
G1PbNo1yYxAu7G6b6sXZiw,Taco Loco,Philadelphia,PA,,400 Washington Ave,4.5,93,1,"Ethnic Food, Restaurants, Specialty Food, Food, Mexican, Food Trucks, Food Stands",1,u'no',u'average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
52iW9Eo-EWJZXYYjQ5pAKw,Bonner's Irish Pub,Philadelphia,PA,,120 S 23rd St,4.5,113,1,"Bars, Nightlife, Dive Bars, Pubs, Irish Pub",1,'free',u'loud',"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}"
1w40T5J6br425rMvpS1zgQ,La Cocina del Cafe,Philadelphia,PA,,1500 S Broad St,5.0,24,1,"Coffee & Tea, Food, Bubble Tea, Restaurants, Cafes, Mexican, Latin American, Breakfast & Brunch",,u'free',,"{u'divey': None, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}"
BgQOm2TuoF1UmD4e7BOUjA,Jerry's Bar,Philadelphia,PA,,129 W Laurel St,3.5,424,1,"American (New), Bars, Sandwiches, Restaurants, American (Traditional), Nightlife, Cocktail Bars",2,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
JxRSBtTNuLULDfKI3YGQSA,Asia Bakery,Philadelphia,PA,,115 N 10th St,4.0,65,1,"Bakeries, Food, Restaurants",1,,,
cvwYlbvxGOtNNNds_r409w,Vernie's Soul Food,Philadelphia,PA,,1800 W Eleanor St,2.5,22,1,"Restaurants, Soul Food",1,u'no',u'average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"
EvYeRMbG9XlEkafCJfnovA,Bruno's,Philadelphia,PA,,9800 Germantown Pike,3.0,114,1,"Italian, Brazilian, Coffee & Tea, Breakfast & Brunch, Breweries, Restaurants, Brewpubs, Food",1,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
fUKvUex3TPrxH3n_9pR9FQ,Pagano's Steaks,Philadelphia,PA,,7617 Ogontz Ave,3.5,91,1,"Sandwiches, Food, Cheesesteaks, Specialty Food, Restaurants, Ethnic Food",1,u'no',u'average',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"
vwAhm3pRjCEz_jNXr9vMaA,Matt & Marie's,Philadelphia,PA,,"100 N 18th St, Ste 120",4.0,201,1,"Delis, Italian, Sandwiches, Restaurants",1,'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
x7gEX6dthpJvoOafV1XHaA,Cook,Philadelphia,PA,,253 S 20th St,4.5,50,1,"Adult Education, Specialty Schools, Kitchen Supplies, Restaurants, Cooking Schools, Education, Kitchen & Bath, Home & Garden, Shopping",,,,
1YkxGFLXEJIW4oLgEUcqKw,Bravo Pizza & Halal Food,Philadelphia,PA,,3748 Germantown Ave,2.0,22,1,"Restaurants, Pizza, Halal",2,u'free',u'average',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
ESgGX4_yw6pnVVQA-oyHsg,Little Thai Market,Philadelphia,PA,,51 N 12th St,4.0,189,1,"Thai, Restaurants",1,u'no',u'very_loud',"{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
kOmhn5Eo6AWzMVL6ALRq2Q,Amazing Crab House,Philadelphia,PA,,604 S 2nd St,4.5,52,1,"Restaurants, Bars, Sports Bars, Nightlife, Southern, Seafood",,u'no',u'average',"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': False, u'upscale': False}"
LCXRkGG1RhisKLVTHH3jiQ,Asian Fusion & Steak,Philadelphia,PA,,2647 S 13th St,3.5,43,1,"Chinese, Asian Fusion, Restaurants, Sushi Bars",1,'no',u'quiet',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"
nKdvOAenRN4WllzGJ3hd4g,Win Win,Philadelphia,PA,,931 Spring Garden St,4.5,102,1,"Restaurants, Cafes, Bars, Nightlife, Food, Coffee & Tea, Cocktail Bars",2,u'free',u'average',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
EhPoBZIeHCfrFPl3Rqcg-Q,Wrap Shack,Philadelphia,PA,,112 S 11th St,3.5,90,1,"Restaurants, Sports Bars, Bars, Mexican, Nightlife, Tacos, Wraps, American (Traditional)",2,u'free','average',"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': None}"
9kYR383I5IumdKEFTAsrxQ,Philly Style Bagels,Philadelphia,PA,,1451 E Columbia Ave,4.0,185,1,"Food, Bagels",2,,,
AwvhobfqOJNBnbXQ_pB3pw,Chix & Bowls,Philadelphia,PA,,28 S 20th St,4.0,142,1,"Seafood, Restaurants, Sandwiches, Korean, Asian Fusion, American (Traditional), Chicken Wings, Comfort Food",1,u'no',u'average',"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"
7QfRLE_ti1yA0NqTWKLjdw,La Viola Ovest,Philadelphia,PA,,252 S 16th St,3.5,209,1,"Restaurants, Italian",2,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
KDRKXax6rpTCdHf43nqQcw,The Penthouse Club,Philadelphia,PA,,3001 Castor Ave,3.0,39,1,"Pubs, Lounges, Nightlife, Steakhouses, Adult Entertainment, Restaurants, Strip Clubs, Bars",2,,u'loud',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': True, 'classy': True, 'casual': True}"
fq1yCVBgBB7s6V-D68NO1g,Cafe Mi Quang,Philadelphia,PA,,3324 Kensington Ave,5.0,69,1,"Restaurants, Vietnamese",1,u'no',u'quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
GMQew93RTcPVK09i5AVXiA,Rita's Italian Ice,Philadelphia,PA,,239 South St,4.0,86,1,"Shaved Ice, Desserts, Food, Ice Cream & Frozen Yogurt",1,'no',,
UCxfP4Lu3SxSh6U2fE8qcg,Fishtown Pizza,Philadelphia,PA,,607 E Girard Ave,3.0,26,1,"Restaurants, Burgers, Pizza, Cheesesteaks",1,'no',u'quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
sV6up2rehuTegmfo3uYUtA,City Winery - Philadelphia,Philadelphia,PA,,990 Filbert St,2.5,144,1,"Music Venues, American (Traditional), Venues & Event Spaces, Wineries, Arts & Entertainment, Nightlife, Restaurants, Event Planning & Services, Bars, Wine Bars, American (New), Food",2,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
rIqkOMxkeoqvUzl909gNmQ,Kiwi Frozen Yogurt,Philadelphia,PA,,3606 Chestnut St,3.5,124,1,"Ice Cream & Frozen Yogurt, Food",1,u'no',,
Tozj3jTcnclmQKlNViY7SA,Volvér,Philadelphia,PA,,300 S Broad St,3.5,155,1,"Tapas/Small Plates, Diners, Bars, Restaurants, Nightlife, American (New)",4,u'free',u'quiet',"{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}"
GtLs9oOfNzBlR7JUehCVrQ,Hamilton Restaurant,Philadelphia,PA,,4008 Market St,4.0,33,1,"Restaurants, Diners",1,'no',u'average',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
L4TYFwhUHYoDmkUKfUUqCg,Giant Food Store,Philadelphia,PA,,2550 Grant Ave,3.5,31,1,"Farmers Market, Grocery, Food",2,,,
b6kCTSH1kHtfcHxUTm2odA,BAMBU,Philadelphia,PA,,"600 Washington Ave, Ste 9",4.0,170,1,"Desserts, Bubble Tea, Juice Bars & Smoothies, Food, Coffee & Tea, Restaurants, Vietnamese",1,,u'average',
TywTBjUpo4J3TXvBtxG1MA,Chris's Pizza,Philadelphia,PA,,3971 Ford Rd,2.5,38,1,"Restaurants, Pizza",1,'no',,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
a_fp9I18WcbP86rQ4c_QZQ,Uzbekistan Restaurant,Philadelphia,PA,,12012 Bustleton Ave,4.0,282,1,"Restaurants, Uzbek, Russian, Middle Eastern",2,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
dtsnh96yn64IT7sErc509g,Asian Palace,Philadelphia,PA,,2001 W Oregon Ave,3.5,55,1,"Asian Fusion, Vietnamese, Restaurants, Venues & Event Spaces, Chinese, Event Planning & Services",2,u'no',u'quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
Je10gqBQIqSvYNS8XGrYnw,Chez Colette,Philadelphia,PA,,120 S 17th St,3.5,30,1,"Restaurants, Hotels, Nightlife, Event Planning & Services, Hotels & Travel, Caterers, Breakfast & Brunch, French, Cocktail Bars, Bars",2,u'free',u'quiet',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"
pnDavnO86ecVdnecksUW9w,Georgian Bread Cuisine,Philadelphia,PA,,10865 Bustleton Ave,4.5,83,1,"Food, Delis, Coffee & Tea, Salad, Russian, Restaurants, Georgian",2,'no',u'loud',"{'touristy': False, 'hipster': False, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"
elWsPNrZ62gt8-AZ8V8TNg,Huda,Philadelphia,PA,,32 S 18th St,4.5,93,1,"Kosher, Sandwiches, Restaurants, Food, Food Delivery Services, Salad",2,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
sb8-TzsXOV7IsErbpHZo3g,Positano Coast by Aldo Lamberti,Philadelphia,PA,,"212 Walnut St, Fl 2",3.5,689,1,"Breakfast & Brunch, Lounges, Seafood, Bars, Nightlife, Restaurants, Italian, Tapas Bars",2,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
RhLoQa81h-Yt-MblI4MBJg,Temple Teppanyaki,Philadelphia,PA,,1928 N 12th St,4.5,24,1,"Food, Restaurants, Food Stands, Korean, Japanese, Food Trucks",1,u'no','average',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
lzC5GKuP0haiIz7gOtvDFQ,Buffalo Wild Wings,Philadelphia,PA,,9701 Roosevelt Rd,2.5,158,1,"Bars, Beer, Wine & Spirits, American (Traditional), Chicken Wings, Restaurants, Nightlife, Food, Sports Bars",2,'free',u'very_loud',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"
DhBe7gF3li2eCYRjwi2_Hw,Kisso Sushi,Philadelphia,PA,,205 N 4th St,4.0,194,1,"Sushi Bars, Restaurants",2,u'no',u'quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
iuRf6DVjkS3UkPwHjEb6Wg,Indian Sizzler,Philadelphia,PA,,3651 Lancaster Ave,4.0,57,1,"Restaurants, Indian",2,u'no',,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
lh3ApskP-4XVdsQ-82792g,Last Drop,Philadelphia,PA,,1300 Pine St,3.0,209,1,"Breakfast & Brunch, Bagels, American (Traditional), Cafes, Coffee & Tea, Sandwiches, Restaurants, Food",1,'free',u'quiet',"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': False}"
NABcZKRWQF9-rDVt0P0bhw,Ocean City,Philadelphia,PA,,234 N 9th St,3.0,215,1,"Chinese, Restaurants, Seafood, Dim Sum",2,u'no',u'average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
30cpm1uq6xcQCmN6JTrB8w,Luke's Lobster Rittenhouse,Philadelphia,PA,,130 S 17th St,4.5,1161,1,"Sandwiches, Seafood, Restaurants",2,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
_UOg5_pk9IhKee91eWrT4A,Sweet Lucy's Smokehouse,Philadelphia,PA,,7500 State Rd,4.5,721,1,"Smokehouse, Barbeque, Food, Restaurants, Buffets",2,u'free',u'average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
4pyR9gY74U0cRWZDB9C6Cw,Dunkin',Philadelphia,PA,,"1420 W. Cecil B Moore, Ste A",1.5,26,1,"Sandwiches, Food, Coffee & Tea, Breakfast & Brunch, Donuts, Restaurants",1,'free','very_loud',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
688sqo63oc2y535vI2UbhQ,Pho Cali Vietnamese Restaurant,Philadelphia,PA,,1000 Arch St,3.5,319,1,"Restaurants, Vietnamese",1,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
7Klk8UuK1sdJt5_44eUtDg,Starbucks,Philadelphia,PA,,1001-1005 Chestnut St,3.5,58,1,"Food, Coffee & Tea",1,u'free',,
FFaf8mspfggNqmKAdk6tQQ,Turbo Thai ,Philadelphia,PA,,1439 Vine St,4.5,28,1,"Restaurants, Thai",,u'free',,
KPIjz4gMwMTZzTGT_g8Byw,Far East Chinese Cuisine,Philadelphia,PA,,5043 Wissahickon Ave,5.0,28,1,"Cantonese, Chinese, Restaurants",,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
5vAtunQlPFkfdTI9zn4TIw,Pitruco Pizza,Philadelphia,PA,,,4.5,142,1,"Street Vendors, Food, Restaurants, Pizza, Food Trucks, Italian",1,u'no',u'average',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"
i-eQ41eTQRKKZlUg23SUdQ,Talk of the Town,Philadelphia,PA,,7804 Limekiln Pike,3.5,23,1,"Ethnic Grocery, Food, Restaurants, Caribbean, International Grocery",2,,,
SUpQ7uFtXvdzgVubewMV8g,Good Karma Cafe,Philadelphia,PA,,331 S 22nd St,4.0,217,1,"Coffee & Tea, Food",1,'free',,
-qBwKdTHaYClas69Y5biWQ,Mr deer the camp,Philadelphia,PA,,1023 Cherry St,4.0,78,1,"Bubble Tea, Food",2,,u'average',
HAUzjmv7YWHulWLsgdgmIw,Ten Asian Food Hall,Philadelphia,PA,,1715 Chestnut St,3.5,74,1,"Asian Fusion, Japanese, Restaurants, Ramen, Bubble Tea, Poke, Food",2,u'free',,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
m_P0oMu3PVz5pGBKjYGl_A,Chris' Jazz Cafe,Philadelphia,PA,,1421 Sansom St,3.5,252,1,"Jazz & Blues, Nightlife, Arts & Entertainment",2,,u'loud',"{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': True, 'casual': None}"
r6urzh91dq72mEREmoE-1g,Hatville Deli,Philadelphia,PA,,1136 Arch St,4.5,76,1,"Burgers, Sandwiches, Restaurants, Delis",1,u'free',u'loud',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
K83AQ_2U1Fuf_TIF-fRRXg,Kung Fu Tea,Philadelphia,PA,,13 N 32nd St,4.0,28,1,"Juice Bars & Smoothies, Coffee & Tea, Food, Bubble Tea",,u'free',,
