business_id,name,stars,review_count,price_range,city,address,categories,profile_text
A55glg6ynzqjNAbRyTI3ig,Nifty Fifty's,3.5,27,,Philadelphia,2700 S 10th St,"Fast Food, Breakfast & Brunch, Juice Bars & Smoothies, Desserts, Burgers, Restaurants, Food","Nifty Fifty's. Cuisine: Fast Food, Breakfast & Brunch, Juice Bars & Smoothies, Desserts, Burgers, Restaurants, Food. Located at 2700 S 10th St, Philadelphia. Rating: 3.5 stars. Noise level: average. WiFi: free. Popular Keywords: burger, fries, milkshakes, cheese, shake, location, ahead, everything, nifty, onion, rings, over, burgers, patty, taste. Reviews: Called ahead to place my order, and the food and shakes were ready to go when I got there. The fries were piping hot and delicious. Kelly and her colleague were very kind and energetic. Even though it's a hoppin joint, they managed to have everything together and keep their cool. Also, the shakes ca Waiting in line is not on my top one hundred list. Beside that, I had a bacon cheeseburger and chocolate shake. DELICIOUS!!!!! This was my very first experience at any Nifty Fifty's location. I ordered a couple of burgers, onion rings and an order of fries and 1 milkshake. They were pretty busy but it seemed that everyone on staff was hustling to get food out. I had heard good things about them and was anxious to try it out"
73UjNbSoQjQAOS45rcihFg,Cantina Dos Segundos,4.0,904,2.0,Philadelphia,931 N 2nd St,"Nightlife, Restaurants, Breakfast & Brunch, Bars, Mexican","Cantina Dos Segundos. Cuisine: Nightlife, Restaurants, Breakfast & Brunch, Bars, Mexican. Located at 931 N 2nd St, Philadelphia. Rating: 4.0 stars. Noise level: loud. Ambience: hipster, classy, casual. Popular Keywords: mexican, night, options, chips, margaritas, tacos, drinks, empanadas, burrito, beef, friend, since, chicken, bowl, times. Reviews: regularly go to dos, fantastic food, great drinks, even better service. 10/10 would recommend . Wonderful restaurant! Great spot, food, and service. Food came out in a timely manner and the chips and salsa were a huge hit! We got a pitcher of margaritas and they were delicious not too sweet! So I've been going here for years, since 2011. The food is always amazing, but the service has become a bit of a let down. Less energy and lots of people on their phones. I get wanting to take break or a breather especially since I work for tips myself, but the other night my friends and I were igno"
E3IjhZlqCZG1-HJyWTqw1g,17 Snyder Chinese,3.0,21,1.0,Philadelphia,2100 S 17th St,"Food Delivery Services, Pan Asian, Dim Sum, Beer, Wine & Spirits, Chinese, Food, Restaurants","17 Snyder Chinese. Cuisine: Food Delivery Services, Pan Asian, Dim Sum, Beer, Wine & Spirits, Chinese, Food, Restaurants. Located at 2100 S 17th St, Philadelphia. Rating: 3.0 stars. Noise level: quiet. WiFi: free. Popular Keywords: times, meal, bartenders, extremely, worst, down, take, pizza, rolls, beers, remember, soup, consistent, many, usually. Reviews: Good food, consistent. Ordered many times from here. Usually my go to! I never had an issue with them, and they always got my order right. Besides the belligerent bartenders and terrible atmosphere, this place is extremely dangerous.

Nestled in a back corner of Snyder Ave., The clientele and the staff boasts an extremely unique attitude.

Anyone considering dining here may encounter a host of different dangers.

This is the absolute w I just love this place. The first few times we went it was just for take out - their food is good old Chinese takeout, it's yummy and comforting. I was so happy to see Pizza Rolls on their menu, I don't see that too often and it's one of my favorite things to eat! They also have a wide variety of ta"
AkpAXXVmnhHzgi9u51QoJQ,Old Nelson Food Company,4.0,79,1.0,Philadelphia,701 Chestnut St,"Grocery, Food, Delis, Sandwiches, Restaurants","Old Nelson Food Company. Cuisine: Grocery, Food, Delis, Sandwiches, Restaurants. Located at 701 Chestnut St, Philadelphia. Rating: 4.0 stars. Noise level: average. Ambience: casual. Popular Keywords: nelson, sandwiches, grab, lunch, sandwich, fresh, close, chips, salad, deli, work, paninis, actually, chicken, wrap. Reviews: I actually go here a lot. I like the chicken Thai wrap. I went in today to order it and apparently they stop serving salad items an hour before they even close. Half of the menu are salads. They close at 6pm on Saturdays. Not like it's a late night place. I couldn't get the wrap because it's conside Good quality deli sandwich. Ordered delivery and the sandwiches came as requested and still warm! For what Old Nelson is, it deserves a 4 star rating in my book, especially for a place to grab a sandwich in this part of Center City. I work close by so I've been to the alternative options, however, Old Nelson is very convenient. It is a place with good deli sandwiches with a variety of your basic"
lXkjfmdIKGB-WwEuuEEAmw,Milo - The Meeting House,3.5,23,2.0,Philadelphia,7165 Germantown Ave,"Noodles, Venues & Event Spaces, Gastropubs, Tacos, Vegetarian, Beer Gardens, American (Traditional), Mexican, Event Planning & Services, Nightlife, Arts & Entertainment, Music Venues, Vegan, Restaurants, Seafood","Milo - The Meeting House. Cuisine: Noodles, Venues & Event Spaces, Gastropubs, Tacos, Vegetarian, Beer Gardens, American (Traditional), Mexican, Event Planning & Services, Nightlife, Arts & Entertainment, Music Venues, Vegan, Restaurants, Seafood. Located at 7165 Germantown Ave, Philadelphia. Rating: 3.5 stars. WiFi: free. Ambience: classy. Popular Keywords: vegan, milo, down, music, burger, neighborhood, cold, owner, vegetarian, space, loud, many, open, tacos, dining. Reviews: Off to a good start. I think this is the place that can finally break the curse for this location. They are still in soft opening mode so they still have some kinks to work out but they are clearly trying.  

They have an excellent beer selection.  I had an amazing French saison and a very good blon Even if you're not a vegan- the food is delicious, beautifully plated and the portions are very generous. Been several times and have tried the Tacos and Dan Dan Noodles. Both yummy. Love the selection of craft beer and live music most nights. The backyard is also really pretty and relaxing. Great a Can't say enough things about Milo. I've been three times since it opened and it's consistently great. Delicious food (vegan wings, tofu bahn mi, Dan dan noodles), good beer selection, and friendly people. Plus, live music!"
5N9nJbymj9JtOAEx6ZMxpg,The Spot Food Truck,4.5,50,1.0,Philadelphia,,"Food Stands, Street Vendors, Burgers, Restaurants, Food Trucks, Food","The Spot Food Truck. Cuisine: Food Stands, Street Vendors, Burgers, Restaurants, Food Trucks, Food. Located at Philadelphia. Rating: 4.5 stars. Noise level: average. Popular Keywords: spot, delivered, burger, chicken, sandy, sauce, phenomenal, these, folx, doing, burgers, again. Reviews: Got The Spot delivered and the burger and chicken Sandy we had with jalapeño and hot sauce was phenomenal. These folx are doing burgers right. Will order again."
Wfg85U89qt1OA7aqw5trFA,More Sugar,4.5,63,2.0,Philadelphia,125 N 11th St,"Desserts, Restaurants, Food, Breakfast & Brunch","More Sugar. Cuisine: Desserts, Restaurants, Food, Breakfast & Brunch. Located at 125 N 11th St, Philadelphia. Rating: 4.5 stars. Noise level: average. WiFi: free. Ambience: classy. Popular Keywords: brunch, taste, sweet, cheesecake, seafood, chicken, tried, udon, dessert, salad, chinatown, friends, cake, lamb, avocado. Reviews: This place was super cute and the service so was nice. We ordered the Eggs Benedict and the smoked salmon bagel for our entree and they were both really good. It also comes with a side of salad and a yogurt cup. Although the price is a little high, for all the food you get it's definitely worth it.  New opening brunch place in Chinatown just around the corner of 11th street with clear open windows. Tried on the day of soft opening, tried couple items and love them so much !!! Will come back with friends and families. The clam soup was hot and super good, with potatoes and celeries. The tiramisu This place has great food and service! 

The food i ate:
The tofu cheesecake is FINE, like you wouldnt expect tofu flavored cheesecake to taste this good. I didnt even expect it to taste like cheesecake nor did i expect the bouncy quality of the cake. It was BOUNCY and JIGGLY, like WHAT?!? Ikr.

The"
YdZb7z6aNoL6R7oIbaVNvg,The Fillmore Philadelphia,4.0,239,2.0,Philadelphia,29 E Allen St,"Event Planning & Services, Performing Arts, Party & Event Planning, Arts & Entertainment, Music Venues, Nightlife, Venues & Event Spaces","The Fillmore Philadelphia. Cuisine: Event Planning & Services, Performing Arts, Party & Event Planning, Arts & Entertainment, Music Venues, Nightlife, Venues & Event Spaces. Located at 29 E Allen St, Philadelphia. Rating: 4.0 stars. Noise level: very_loud. WiFi: free. Ambience: hipster, trendy, casual. Popular Keywords: venue, fillmore, concert, show, drinks, night, manager, security, sound, enough, minutes, everyone, stage, bars, many. Reviews: First time being at the Fillmore and didn't know what to expect. My sister, boyfriend and I went to Philly for Jesse McCartney concert being 90s kids. We decided to go late because it was standing room only for the concert. When we arrived we had missed the long lines as the opening act had begun. Q I love both ""The Fillmore"" and the smaller venue ""The Foundry"". Sound was always great, doesn't feel over crowded and was able to get drinks quick. Also a plus that neither venue feels overly crowded at capacity like some other clubs/venues do. Will 100% be seeing more shows here! I'm a big time fan of this venue. I wish that we had something like this in NYC!

The space is huge, but has a wide and open layout that makes it easy to see the stage, even from the back of the room. Acoustics are also great from any spot. We were sick of standing in the pit and even after moving a"
WN8wJ8PiBcfSPVWtZZhZfA,Daiva's Grille,3.5,92,1.0,Philadelphia,6750 Ridge Ave,"Restaurants, Diners, American (Traditional), Italian","Daiva's Grille. Cuisine: Restaurants, Diners, American (Traditional), Italian. Located at 6750 Ridge Ave, Philadelphia. Rating: 3.5 stars. Noise level: average. WiFi: free. Ambience: casual. Popular Keywords: breakfast, table, coffee, toast, dinner, eggs, waitress, daiva, while, times, diner, again, after, server, coming. Reviews: Just moved to Roxborough and my roommate picked here for our first breakfast out. I was super glad she did. I ordered the cream chip beef meal. The cream chipped beef was excellent and the thinly sliced potatoes fried and seasoned with paprika were fantastic.

Mona our waitress was super sweet and s This is my absolute favorite spot in NW philly to get breakfast. You don't need to decide between bacon and sausage when you order the breakfast combo, so extra points for that. Located near Roxborough High School I stumbled upon this gem upon while wating it out while my son took a Saturday SAT Subject Test. The restaurant is clean. The atmosphere is a traditional country style diner. Service was fast and friendly. Dion and the Belmonts on the speaker. When I ordered a ban"
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,3.5,21,1.0,Philadelphia,2125 N 63rd St,"Chinese, Restaurants","Shee Yuan Chinese. Cuisine: Chinese, Restaurants. Located at 2125 N 63rd St, Philadelphia. Rating: 3.5 stars. Noise level: loud. WiFi: paid. Popular Keywords: places, chinese, tofu, broccoli, average, again, gave, prices, live, better, usually, portions, most, cooked, spring. Reviews: The food quality itself is just average. It's good and I would have no problem eating here again, but it's definitely not something to write home about nor is it a place I can say to go out of your way for. The big pro and the reason I gave it a 4 stars is the price. We got enough food to feed 6 peo I mean, they're not the best, but they're one of the better in the Overbrook Farms section. The food is usually consistent with flavor and preparation. Portions and prices coincide  very well. Now I do wish their wings were bigger, but that's always hit or miss at most places. Good for a carry out s I'll keep it simple:  This is quite possibly the best Chinese food I've ever had.  Affordable, sizable portions, seasoned and cooked perfectly, and a menu that has some special items I haven't seen at other places.

I ordered the tofu and broccoli entree with rice, a vegetable spring roll, and an or"
